Row ID,Order ID,Order Date,Ship Date,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity
140,CA-2018-145583,13-10-2018,19-10-2018,LC-16885,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,12
141,CA-2018-110366,05-09-2018,07-09-2018,JD-15895,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,1
142,CA-2019-106180,18-09-2019,23-09-2019,SH-19975,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,4
143,CA-2019-106180,18-09-2019,23-09-2019,SH-19975,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3
144,CA-2019-106180,18-09-2019,23-09-2019,SH-19975,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,4
145,CA-2019-155376,22-12-2019,27-12-2019,SG-20080,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3
146,CA-2017-110744,07-09-2017,12-09-2017,HA-14920,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,6
147,CA-2016-110072,22-10-2016,28-10-2016,MG-17680,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,3
148,CA-2018-114489,05-12-2018,09-12-2018,JE-16165,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,12
149,CA-2018-114489,05-12-2018,09-12-2018,JE-16165,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3
150,CA-2018-114489,05-12-2018,09-12-2018,JE-16165,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8
151,CA-2018-114489,05-12-2018,09-12-2018,JE-16165,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5
152,CA-2018-158834,13-03-2018,16-03-2018,TW-21025,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5
153,CA-2018-158834,13-03-2018,16-03-2018,TW-21025,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2
154,CA-2017-124919,31-05-2017,02-06-2017,SP-20650,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,6
155,CA-2017-124919,31-05-2017,02-06-2017,SP-20650,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,3
156,CA-2017-124919,31-05-2017,02-06-2017,SP-20650,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6
157,CA-2017-118948,28-05-2017,03-06-2017,NK-18490,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,4
158,CA-2016-104269,01-03-2016,06-03-2016,DB-13060,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2
159,CA-2018-114104,20-11-2018,24-11-2018,NP-18670,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,1
160,CA-2018-114104,20-11-2018,24-11-2018,NP-18670,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,5
161,CA-2018-162733,11-05-2018,12-05-2018,TT-21070,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1
162,CA-2017-119697,28-12-2017,31-12-2017,EM-13960,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,1
163,CA-2018-154508,16-11-2018,20-11-2018,RD-19900,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,7
164,CA-2018-113817,07-11-2018,11-11-2018,MJ-17740,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,1
165,CA-2016-139892,08-09-2016,12-09-2016,BM-11140,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,4
166,CA-2016-139892,08-09-2016,12-09-2016,BM-11140,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,10
167,CA-2016-139892,08-09-2016,12-09-2016,BM-11140,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,4
168,CA-2016-139892,08-09-2016,12-09-2016,BM-11140,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,8
169,CA-2016-139892,08-09-2016,12-09-2016,BM-11140,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,5
170,CA-2016-139892,08-09-2016,12-09-2016,BM-11140,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5
171,CA-2016-139892,08-09-2016,12-09-2016,BM-11140,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,4
172,CA-2016-118962,05-08-2016,09-08-2016,CS-12130,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,4
173,CA-2016-118962,05-08-2016,09-08-2016,CS-12130,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,1
174,CA-2016-118962,05-08-2016,09-08-2016,CS-12130,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,5
175,US-2016-100853,14-09-2016,19-09-2016,JB-15400,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,1
176,US-2016-100853,14-09-2016,19-09-2016,JB-15400,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,3
177,US-2019-152366,21-04-2019,25-04-2019,SJ-20500,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4
178,US-2017-101511,21-11-2017,23-11-2017,JE-15745,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,6
179,US-2017-101511,21-11-2017,23-11-2017,JE-15745,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,7
180,CA-2017-137225,15-12-2017,19-12-2017,JK-15640,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,2
181,CA-2016-166191,05-12-2016,09-12-2016,DK-13150,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,1
182,CA-2016-166191,05-12-2016,09-12-2016,DK-13150,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,5
183,CA-2016-158274,19-11-2016,24-11-2016,RM-19675,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,3
184,CA-2016-158274,19-11-2016,24-11-2016,RM-19675,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,7
185,CA-2016-158274,19-11-2016,24-11-2016,RM-19675,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2
186,CA-2018-105018,28-11-2018,02-12-2018,SK-19990,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2
187,CA-2016-123260,26-08-2016,30-08-2016,FM-14290,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,9
188,CA-2018-157000,16-07-2018,22-07-2018,AM-10360,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,4
189,CA-2018-157000,16-07-2018,22-07-2018,AM-10360,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3
190,CA-2017-102281,12-10-2017,14-10-2017,MP-17470,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,3
191,CA-2017-102281,12-10-2017,14-10-2017,MP-17470,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,5
192,CA-2017-102281,12-10-2017,14-10-2017,MP-17470,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,9
193,CA-2017-102281,12-10-2017,14-10-2017,MP-17470,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,4
194,CA-2017-102281,12-10-2017,14-10-2017,MP-17470,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,6
195,CA-2017-131457,31-10-2017,06-11-2017,MZ-17515,United States,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7
196,CA-2016-140004,21-03-2016,25-03-2016,CB-12025,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2
197,CA-2016-140004,21-03-2016,25-03-2016,CB-12025,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,4
198,CA-2019-107720,06-11-2019,13-11-2019,VM-21685,United States,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3
199,US-2019-124303,06-07-2019,13-07-2019,FH-14365,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2
200,US-2019-124303,06-07-2019,13-07-2019,FH-14365,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3
201,CA-2019-105074,24-06-2019,29-06-2019,MB-17305,United States,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3
202,CA-2016-133690,03-08-2016,05-08-2016,BS-11755,United States,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2
203,CA-2016-133690,03-08-2016,05-08-2016,BS-11755,United States,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1
204,US-2019-116701,17-12-2019,21-12-2019,LC-17140,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,1
205,CA-2019-126382,03-06-2019,07-06-2019,HK-14890,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,5
206,CA-2019-108329,09-12-2019,14-12-2019,LE-16810,United States,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,3
207,CA-2019-135860,01-12-2019,07-12-2019,JH-15985,United States,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,3
208,CA-2019-135860,01-12-2019,07-12-2019,JH-15985,United States,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,1
209,CA-2019-135860,01-12-2019,07-12-2019,JH-15985,United States,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,3
210,CA-2019-135860,01-12-2019,07-12-2019,JH-15985,United States,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,10
211,CA-2019-135860,01-12-2019,07-12-2019,JH-15985,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,2
212,CA-2017-101007,09-02-2017,13-02-2017,MS-17980,United States,Dallas,Texas,75220,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,1
213,CA-2017-146262,02-01-2017,09-01-2017,VW-21775,United States,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,1
214,CA-2017-146262,02-01-2017,09-01-2017,VW-21775,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,6
215,CA-2017-146262,02-01-2017,09-01-2017,VW-21775,United States,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3
216,CA-2017-146262,02-01-2017,09-01-2017,VW-21775,United States,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9
217,CA-2017-146262,02-01-2017,09-01-2017,VW-21775,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,1
218,CA-2018-130162,28-10-2018,01-11-2018,JH-15910,United States,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6
219,CA-2018-130162,28-10-2018,01-11-2018,JH-15910,United States,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,4
220,CA-2017-169397,24-12-2017,27-12-2017,JB-15925,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,1
221,CA-2017-169397,24-12-2017,27-12-2017,JB-15925,United States,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,7
222,CA-2017-169397,24-12-2017,27-12-2017,JB-15925,United States,Dublin,Ohio,43017,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,3
223,CA-2017-169397,24-12-2017,27-12-2017,JB-15925,United States,Dublin,Ohio,43017,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,3
224,CA-2017-169397,24-12-2017,27-12-2017,JB-15925,United States,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4
225,CA-2017-169397,24-12-2017,27-12-2017,JB-15925,United States,Dublin,Ohio,43017,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2
226,CA-2017-163055,09-08-2017,16-08-2017,DS-13180,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,2
227,CA-2017-163055,09-08-2017,16-08-2017,DS-13180,United States,Detroit,Michigan,48227,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,7
228,CA-2017-163055,09-08-2017,16-08-2017,DS-13180,United States,Detroit,Michigan,48227,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1
229,US-2017-145436,28-02-2017,04-03-2017,VD-21670,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2
230,US-2017-145436,28-02-2017,04-03-2017,VD-21670,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,10
231,US-2016-156216,13-09-2016,17-09-2016,EA-14035,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,5
232,US-2019-100930,07-04-2019,12-04-2019,CS-12400,United States,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2
233,US-2019-100930,07-04-2019,12-04-2019,CS-12400,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3
234,US-2019-100930,07-04-2019,12-04-2019,CS-12400,United States,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2
235,US-2019-100930,07-04-2019,12-04-2019,CS-12400,United States,Tampa,Florida,33614,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3
236,US-2019-100930,07-04-2019,12-04-2019,CS-12400,United States,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3
237,CA-2019-160514,12-11-2019,16-11-2019,DB-13120,United States,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,1
238,CA-2018-157749,04-06-2018,09-06-2018,KL-16645,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5
239,CA-2018-157749,04-06-2018,09-06-2018,KL-16645,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,6
240,CA-2018-157749,04-06-2018,09-06-2018,KL-16645,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,4
241,CA-2018-157749,04-06-2018,09-06-2018,KL-16645,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2
242,CA-2018-157749,04-06-2018,09-06-2018,KL-16645,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,6
243,CA-2018-157749,04-06-2018,09-06-2018,KL-16645,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3
244,CA-2018-157749,04-06-2018,09-06-2018,KL-16645,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,1
